donor_id,recency_days,typical_interval_hidden,frequency_365,time_months,days_until_eligible,overdue_days,days_to_next_donation,y_donate_30d
3805,19,56,6.5,22,37,0,27.0,1
3326,108,56,6.5,34,0,52,4.0,1
1085,7,56,6.5,47,49,0,20.0,1
3506,18,56,6.5,19,38,0,39.0,0
2837,134,117,3.1,56,0,17,18.0,1
2200,21,59,6.2,41,35,0,21.0,1
3710,39,58,6.3,41,17,0,36.0,0
3443,87,56,6.5,37,0,31,7.0,1
3844,48,56,6.5,4,8,0,24.0,1
3264,163,300,1.2,5,0,0,131.0,0
3647,24,56,6.5,12,32,0,,0
1570,74,64,5.7,33,0,10,6.0,1
4380,50,56,6.5,51,6,0,31.0,0
4395,186,195,1.9,59,0,0,6.0,1
1356,60,100,3.6,9,0,0,,0
2726,34,56,6.5,44,22,0,24.0,1
2564,62,65,5.6,56,0,0,2.0,1
3050,123,344,1.1,29,0,0,208.0,0
2886,127,84,4.3,30,0,43,18.0,1
1088,15,77,4.7,29,41,0,46.0,0
2390,45,56,6.5,45,11,0,41.0,0
4492,38,56,6.5,52,18,0,,0
3110,29,79,4.6,17,27,0,28.0,1
3326,116,116,3.1,35,0,0,16.0,1
1758,301,216,1.7,13,0,85,13.0,1
1432,19,56,6.5,46,37,0,21.0,1
2109,11,56,6.5,36,45,0,37.0,0
2756,49,56,6.5,4,7,0,16.0,1
3019,69,89,4.1,1,0,0,15.0,1
4954,124,80,4.6,38,0,44,17.0,1
3124,84,81,4.5,43,0,3,8.0,1
2666,160,124,2.9,27,0,36,5.0,1
2645,79,56,6.5,28,0,23,20.0,1
3453,220,190,1.9,25,0,30,,0
1368,127,127,2.9,24,0,0,,0
3292,90,69,5.3,2,0,21,8.0,1
4619,231,323,1.1,23,0,0,97.0,0
3441,113,312,1.2,51,0,0,201.0,0
2143,196,189,1.9,22,0,7,10.0,1
3824,13,56,6.5,18,43,0,29.0,1
1823,316,318,1.1,56,0,0,4.0,1
2974,152,170,2.1,52,0,0,,0
3962,284,448,0.8,54,0,0,,0
2863,383,242,1.5,16,0,141,24.0,1
1032,213,318,1.1,32,0,0,90.0,0
3963,28,181,2.0,3,28,0,136.0,0
1802,154,264,1.4,1,0,0,100.0,0
1378,100,443,0.8,34,0,0,330.0,0
4102,4,107,3.4,45,52,0,,0
2490,55,56,6.5,26,1,0,,0
2457,25,70,5.2,46,31,0,,0
2142,65,122,3.0,40,0,0,,0
4885,68,95,3.8,46,0,0,36.0,0
2101,70,56,6.5,6,0,14,20.0,1
1777,54,56,6.5,44,2,0,13.0,1
1322,7,56,6.5,36,49,0,36.0,0
3934,105,171,2.1,9,0,0,63.0,0
3209,163,318,1.1,7,0,0,,0
4122,11,187,2.0,31,45,0,178.0,0
1987,205,209,1.7,33,0,0,,0
4538,60,84,4.3,54,0,0,22.0,1
2830,34,56,6.5,4,22,0,,0
1217,28,62,5.9,6,28,0,43.0,0
4779,66,73,5.0,11,0,0,20.0,1
4467,37,60,6.1,40,19,0,26.0,1
3969,45,94,3.9,13,11,0,3.0,1
4014,15,128,2.9,9,41,0,109.0,0
3882,272,178,2.1,51,0,94,24.0,1
3137,53,72,5.1,18,3,0,41.0,0
1888,52,56,6.5,26,4,0,8.0,1
1129,57,61,6.0,23,0,0,1.0,1
1011,40,93,3.9,23,16,0,,0
1826,230,239,1.5,51,0,0,,0
2404,1,57,6.4,5,55,0,44.0,0
1031,81,135,2.7,10,0,0,31.0,0
3098,170,113,3.2,47,0,57,24.0,1
1379,117,93,3.9,40,0,24,,0
4429,2,189,1.9,19,54,0,179.0,0
1266,7,56,6.5,8,49,0,31.0,0
2823,30,56,6.5,15,26,0,7.0,1
4579,85,89,4.1,19,0,0,,0
2471,23,56,6.5,4,33,0,,0
2964,52,135,2.7,35,4,0,80.0,0
2486,25,56,6.5,37,31,0,7.0,1
1053,1,107,3.4,12,55,0,83.0,0
1517,101,83,4.4,31,0,18,7.0,1
2817,152,106,3.4,16,0,46,15.0,1
3055,10,62,5.9,40,46,0,27.0,1
4975,128,68,5.4,21,0,60,11.0,1
2317,84,97,3.8,55,0,0,9.0,1
3695,152,105,3.5,20,0,47,,0
4600,140,89,4.1,58,0,51,5.0,1
4942,397,352,1.0,50,0,45,17.0,1
2362,53,56,6.5,22,3,0,17.0,1
3428,51,85,4.3,44,5,0,24.0,1
4458,62,56,6.5,5,0,6,,0
2448,143,121,3.0,8,0,22,7.0,1
2904,8,56,6.5,8,48,0,72.0,0
4784,35,72,5.1,33,21,0,35.0,0
4892,42,66,5.5,27,14,0,12.0,1
1621,88,112,3.3,30,0,0,24.0,1
1888,1,57,6.4,28,55,0,,0
4424,74,56,6.5,40,0,18,,0
3655,37,283,1.3,51,19,0,,0
2247,124,113,3.2,18,0,11,,0
3501,110,57,6.4,59,0,53,,0
3800,66,73,5.0,58,0,0,15.0,1
3365,77,335,1.1,52,0,0,,0
2332,55,74,4.9,10,1,0,,0
1954,23,56,6.5,40,33,0,3.0,1
2372,19,56,6.5,13,37,0,15.0,1
4837,18,58,6.3,37,38,0,64.0,0
2636,12,56,6.5,43,44,0,43.0,0
4792,43,56,6.5,55,13,0,,0
2777,14,56,6.5,40,42,0,,0
1893,64,56,6.5,51,0,8,29.0,1
4410,103,144,2.5,23,0,0,,0
3398,33,66,5.5,55,23,0,30.0,1
4922,52,76,4.8,57,4,0,5.0,1
3710,77,248,1.5,19,0,0,180.0,0
3033,68,253,1.4,54,0,0,,0
3990,52,71,5.1,23,4,0,29.0,1
2698,20,56,6.5,41,36,0,15.0,1
2293,27,56,6.5,16,29,0,33.0,0
2600,40,156,2.3,12,16,0,134.0,0
2392,58,76,4.8,36,0,0,28.0,1
1992,46,66,5.5,4,10,0,24.0,1
3096,75,56,6.5,12,0,19,27.0,1
2699,1,56,6.5,27,55,0,23.0,1
1640,125,116,3.1,14,0,9,26.0,1
2875,54,56,6.5,16,2,0,,0
3581,80,199,1.8,53,0,0,114.0,0
1930,73,58,6.3,29,0,15,26.0,1
4074,55,79,4.6,58,1,0,22.0,1
2419,48,56,6.5,12,8,0,,0
3794,27,89,4.1,53,29,0,58.0,0
3468,25,69,5.3,15,31,0,24.0,1
4897,92,86,4.2,1,0,6,,0
3892,53,292,1.2,28,3,0,,0
4851,66,103,3.5,8,0,0,26.0,1
2793,25,56,6.5,32,31,0,46.0,0
2917,71,56,6.5,56,0,15,24.0,1
4411,41,144,2.5,25,15,0,,0
2728,289,254,1.4,35,0,35,,0
4513,151,112,3.3,12,0,39,6.0,1
1315,211,156,2.3,6,0,55,,0
2064,165,146,2.5,31,0,19,26.0,1
3978,376,280,1.3,59,0,96,7.0,1
2239,36,56,6.5,58,20,0,15.0,1
1243,27,153,2.4,9,29,0,,0
4173,209,197,1.9,52,0,12,,0
1473,23,56,6.5,25,33,0,50.0,0
2802,50,56,6.5,54,6,0,8.0,1
3227,24,56,6.5,20,32,0,9.0,1
3227,82,56,6.5,38,0,26,27.0,1
3922,51,61,6.0,15,5,0,,0
2341,97,109,3.3,54,0,0,8.0,1
3750,282,179,2.0,36,0,103,,0
4854,205,213,1.7,26,0,0,32.0,0
3117,8,56,6.5,37,48,0,55.0,0
1551,19,56,6.5,49,37,0,63.0,0
4080,192,257,1.4,41,0,0,104.0,0
4697,151,151,2.4,11,0,0,27.0,1
2477,2,96,3.8,27,54,0,79.0,0
1144,106,131,2.8,39,0,0,,0
2686,86,87,4.2,21,0,0,9.0,1
3873,180,136,2.7,53,0,44,,0
4806,18,68,5.4,6,38,0,45.0,0
1079,81,111,3.3,11,0,0,,0
2586,67,56,6.5,46,0,11,,0
3872,17,56,6.5,31,39,0,,0
3645,48,56,6.5,56,8,0,,0
2679,25,66,5.5,11,31,0,,0
1172,50,56,6.5,51,6,0,12.0,1
1188,96,58,6.3,45,0,38,29.0,1
3827,24,56,6.5,8,32,0,14.0,1
4272,60,139,2.6,19,0,0,,0
1005,68,84,4.3,32,0,0,44.0,0
4971,16,56,6.5,26,40,0,36.0,0
1613,60,56,6.5,46,0,4,,0
4536,37,117,3.1,37,19,0,87.0,0
4961,66,58,6.3,43,0,8,,0
2783,11,56,6.5,53,45,0,,0
4273,36,84,4.3,34,20,0,59.0,0
4815,142,118,3.1,47,0,24,,0
3210,85,56,6.5,16,0,29,13.0,1
2070,38,139,2.6,33,18,0,96.0,0
3644,18,56,6.5,35,38,0,42.0,0
1116,93,88,4.1,10,0,5,7.0,1
4346,5,87,4.2,36,51,0,66.0,0
3330,4,59,6.2,23,52,0,,0
1138,33,56,6.5,55,23,0,23.0,1
1325,93,71,5.1,48,0,22,,0
4258,292,330,1.1,41,0,0,49.0,0
1552,20,56,6.5,4,36,0,14.0,1
1682,480,348,1.0,19,0,132,,0
3075,17,73,5.0,19,39,0,,0
1574,40,92,4.0,42,16,0,,0
2858,76,56,6.5,42,0,20,15.0,1
3536,62,56,6.5,14,0,6,,0
2452,54,60,6.1,33,2,0,22.0,1
4351,41,56,6.5,48,15,0,,0
4428,111,76,4.8,54,0,35,,0
1716,81,65,5.6,52,0,16,13.0,1
1447,362,395,0.9,37,0,0,23.0,1
4406,88,56,6.5,46,0,32,15.0,1
1456,30,97,3.8,18,26,0,,0
4366,171,109,3.3,8,0,62,12.0,1
3018,28,56,6.5,10,28,0,14.0,1
4193,76,155,2.4,31,0,0,,0
2580,92,65,5.6,35,0,27,27.0,1
4900,64,56,6.5,55,0,8,7.0,1
3513,91,152,2.4,25,0,0,,0
2194,54,56,6.5,25,2,0,,0
2524,7,56,6.5,40,49,0,49.0,0
2730,70,156,2.3,47,0,0,51.0,0
2883,83,68,5.4,46,0,15,9.0,1
4023,133,187,2.0,3,0,0,,0
2449,113,237,1.5,15,0,0,117.0,0
2832,10,56,6.5,32,46,0,39.0,0
3606,21,169,2.2,21,35,0,151.0,0
1938,107,56,6.5,58,0,51,,0
1121,532,537,0.7,33,0,0,21.0,1
1662,57,56,6.5,39,0,1,25.0,1
4359,69,204,1.8,27,0,0,146.0,0
2097,208,176,2.1,14,0,32,,0
3425,141,115,3.2,36,0,26,19.0,1
3405,86,56,6.5,46,0,30,17.0,1
4768,5,79,4.6,41,51,0,71.0,0
4749,83,56,6.5,10,0,27,12.0,1
2100,172,107,3.4,24,0,65,13.0,1
3830,156,119,3.1,10,0,37,,0
2947,44,100,3.6,31,12,0,,0
2548,23,56,6.5,39,33,0,64.0,0
2314,21,56,6.5,47,35,0,35.0,0
3177,73,56,6.5,58,0,17,,0
4132,82,113,3.2,28,0,0,44.0,0
4904,91,113,3.2,4,0,0,46.0,0
3472,81,78,4.7,50,0,3,24.0,1
3655,171,149,2.4,48,0,22,,0
1477,6,56,6.5,19,50,0,24.0,1
3645,11,146,2.5,40,45,0,,0
2539,210,131,2.8,16,0,79,2.0,1
1948,21,121,3.0,32,35,0,118.0,0
3669,36,77,4.7,6,20,0,44.0,0
3519,267,389,0.9,51,0,0,128.0,0
2037,18,133,2.7,10,38,0,110.0,0
1656,6,56,6.5,59,50,0,,0
4213,43,109,3.3,45,13,0,61.0,0
1743,190,164,2.2,16,0,26,18.0,1
4558,17,56,6.5,2,39,0,40.0,0
2064,141,215,1.7,8,0,0,87.0,0
1829,134,122,3.0,41,0,12,22.0,1
1819,50,56,6.5,39,6,0,3.0,1
1282,48,114,3.2,5,8,0,85.0,0
3388,63,65,5.6,30,0,0,19.0,1
1039,1,138,2.6,8,55,0,,0
1034,156,191,1.9,29,0,0,,0
4545,91,105,3.5,3,0,0,35.0,0
1094,253,341,1.1,13,0,0,71.0,0
4770,41,78,4.7,52,15,0,17.0,1
2712,123,148,2.5,27,0,0,23.0,1
4774,197,171,2.1,51,0,26,,0
1010,66,83,4.4,12,0,0,9.0,1
3810,43,167,2.2,51,13,0,117.0,0
1249,59,56,6.5,40,0,3,11.0,1
3639,36,64,5.7,51,20,0,17.0,1
4461,10,56,6.5,6,46,0,34.0,0
1865,106,109,3.3,39,0,0,9.0,1
1380,111,116,3.1,49,0,0,11.0,1
4880,282,231,1.6,15,0,51,24.0,1
4743,169,169,2.2,46,0,0,12.0,1
2044,17,71,5.1,47,39,0,56.0,0
1860,39,56,6.5,59,17,0,,0
2866,74,127,2.9,8,0,0,71.0,0
3872,136,218,1.7,40,0,0,86.0,0
2271,91,164,2.2,59,0,0,51.0,0
2015,207,214,1.7,52,0,0,9.0,1
3948,21,75,4.9,24,35,0,77.0,0
3459,25,61,6.0,32,31,0,30.0,1
3526,105,56,6.5,31,0,49,,0
1625,121,86,4.2,38,0,35,,0
1458,40,84,4.3,55,16,0,,0
1250,153,106,3.4,3,0,47,,0
3380,95,81,4.5,48,0,14,11.0,1
3410,124,80,4.6,35,0,44,5.0,1
2861,11,56,6.5,13,45,0,48.0,0
3970,34,191,1.9,59,22,0,,0
3909,9,95,3.8,58,47,0,93.0,0
4764,12,78,4.7,47,44,0,65.0,0
1559,18,56,6.5,42,38,0,,0
2490,34,56,6.5,41,22,0,7.0,1
3509,283,256,1.4,58,0,27,,0
1057,45,140,2.6,15,11,0,120.0,0
2160,47,56,6.5,26,9,0,5.0,1
4382,148,165,2.2,12,0,0,,0
3348,4,188,1.9,25,52,0,169.0,0
4227,133,99,3.7,28,0,34,,0
1155,154,323,1.1,19,0,0,170.0,0
3221,56,107,3.4,9,0,0,25.0,1
3968,8,56,6.5,35,48,0,52.0,0
3329,124,120,3.0,45,0,4,23.0,1
3810,14,109,3.3,36,42,0,,0
4389,79,56,6.5,32,0,23,28.0,1
4267,133,142,2.6,3,0,0,46.0,0
1194,59,56,6.5,5,0,3,18.0,1
4489,227,198,1.8,52,0,29,28.0,1
4988,43,56,6.5,41,13,0,8.0,1
4024,41,56,6.5,18,15,0,39.0,0
2765,84,82,4.5,42,0,2,11.0,1
1929,7,127,2.9,56,49,0,145.0,0
1555,87,102,3.6,51,0,0,,0
4403,95,56,6.5,15,0,39,18.0,1
2752,44,60,6.1,25,12,0,16.0,1
4348,65,56,6.5,18,0,9,18.0,1
2425,57,75,4.9,7,0,0,24.0,1
1035,203,212,1.7,22,0,0,6.0,1
3629,24,89,4.1,24,32,0,94.0,0
1467,3,179,2.0,35,53,0,180.0,0
1692,66,288,1.3,22,0,0,225.0,0
1766,60,56,6.5,27,0,4,,0
3195,4,77,4.7,2,52,0,41.0,0
4551,24,511,0.7,11,32,0,505.0,0
2246,359,285,1.3,58,0,74,16.0,1
2491,40,56,6.5,47,16,0,27.0,1
4698,1,122,3.0,26,55,0,143.0,0
1126,76,90,4.1,7,0,0,,0
2629,39,174,2.1,19,17,0,,0
2282,75,56,6.5,37,0,19,3.0,1
3771,15,56,6.5,19,41,0,,0
1519,25,56,6.5,10,31,0,,0
1255,26,56,6.5,47,30,0,9.0,1
1815,173,172,2.1,31,0,1,28.0,1
1406,11,56,6.5,1,45,0,25.0,1
4701,77,56,6.5,17,0,21,17.0,1
2536,28,56,6.5,10,28,0,17.0,1
1001,71,201,1.8,36,0,0,,0
4657,241,248,1.5,21,0,0,,0
1292,91,69,5.3,17,0,22,15.0,1
3809,24,70,5.2,42,32,0,65.0,0
4165,52,129,2.8,44,4,0,81.0,0
3098,121,292,1.2,43,0,0,,0
4243,163,124,2.9,3,0,39,,0
4223,18,56,6.5,51,38,0,39.0,0
1159,56,56,6.5,50,0,0,,0
3231,11,56,6.5,22,45,0,56.0,0
2841,5,95,3.8,30,51,0,,0
2215,28,56,6.5,50,28,0,44.0,0
2181,9,105,3.5,36,47,0,113.0,0
1165,6,57,6.4,5,50,0,,0
4190,30,56,6.5,3,26,0,14.0,1
2661,9,56,6.5,1,47,0,53.0,0
1845,151,314,1.2,17,0,0,160.0,0
4766,139,183,2.0,49,0,0,18.0,1
1898,338,359,1.0,54,0,0,,0
2432,222,138,2.6,52,0,84,11.0,1
3092,30,63,5.8,22,26,0,30.0,1
4261,66,259,1.4,27,0,0,193.0,0
3182,111,87,4.2,33,0,24,5.0,1
4920,49,107,3.4,21,7,0,71.0,0
3024,26,86,4.2,1,30,0,34.0,0
2178,14,56,6.5,4,42,0,57.0,0
2765,274,324,1.1,41,0,0,,0
4301,70,133,2.7,6,0,0,77.0,0
3070,133,117,3.1,28,0,16,21.0,1
4231,99,85,4.3,12,0,14,25.0,1
1513,25,102,3.6,45,31,0,,0
2226,37,56,6.5,52,19,0,2.0,1
3721,108,147,2.5,58,0,0,45.0,0
1947,4,56,6.5,23,52,0,36.0,0
4260,94,104,3.5,43,0,0,23.0,1
3043,102,141,2.6,12,0,0,67.0,0
2134,36,76,4.8,42,20,0,36.0,0
4453,35,121,3.0,48,21,0,,0
3849,55,56,6.5,58,1,0,18.0,1
2798,14,56,6.5,49,42,0,,0
1265,44,108,3.4,45,12,0,,0
1472,140,154,2.4,33,0,0,,0
1641,13,56,6.5,21,43,0,18.0,1
4824,136,136,2.7,55,0,0,21.0,1
2949,39,58,6.3,41,17,0,21.0,1
2104,44,77,4.7,57,12,0,,0
2180,59,56,6.5,58,0,3,10.0,1
3257,33,56,6.5,40,23,0,15.0,1
4309,212,194,1.9,27,0,18,15.0,1
1315,37,92,4.0,50,19,0,18.0,1
3064,26,66,5.5,32,30,0,,0
1183,115,82,4.5,1,0,33,,0
3542,212,133,2.7,32,0,79,7.0,1
3645,91,128,2.9,3,0,0,38.0,0
1946,57,84,4.3,33,0,0,,0
4992,70,215,1.7,1,0,0,,0
4539,6,195,1.9,24,50,0,194.0,0
1783,211,125,2.9,19,0,86,,0
1152,70,94,3.9,18,0,0,,0
2294,107,152,2.4,32,0,0,,0
2636,136,115,3.2,44,0,21,22.0,1
3126,82,210,1.7,6,0,0,109.0,0
4512,180,184,2.0,17,0,0,25.0,1
2806,48,56,6.5,12,8,0,19.0,1
2207,39,56,6.5,34,17,0,39.0,0
3641,94,56,6.5,36,0,38,,0
2572,15,196,1.9,39,41,0,191.0,0
2663,14,56,6.5,2,42,0,32.0,0
3112,54,123,3.0,20,2,0,33.0,0
4360,150,120,3.0,20,0,30,28.0,1
3178,61,228,1.6,56,0,0,,0
2328,57,103,3.5,47,0,0,,0
2941,85,56,6.5,39,0,29,15.0,1
1693,34,56,6.5,55,22,0,14.0,1
3196,71,56,6.5,57,0,15,28.0,1
3157,7,58,6.3,51,49,0,,0
1104,69,77,4.7,32,0,0,,0
4098,53,56,6.5,3,3,0,28.0,1
3435,98,291,1.3,26,0,0,167.0,0
3162,34,56,6.5,41,22,0,25.0,1
2250,160,264,1.4,12,0,0,,0
3176,303,232,1.6,50,0,71,,0
3819,249,184,2.0,3,0,65,10.0,1
3486,71,56,6.5,28,0,15,19.0,1
2559,43,118,3.1,9,13,0,87.0,0
2133,7,56,6.5,26,49,0,,0
3716,176,186,2.0,6,0,0,29.0,1
4605,24,84,4.3,5,32,0,,0
4222,54,64,5.7,9,2,0,,0
3260,32,56,6.5,55,24,0,,0
3893,16,56,6.5,46,40,0,42.0,0
3567,6,56,6.5,34,50,0,,0
2849,230,219,1.7,28,0,11,12.0,1
4151,34,65,5.6,26,22,0,3.0,1
1482,63,78,4.7,57,0,0,18.0,1
4159,225,152,2.4,59,0,73,,0
3618,451,381,1.0,54,0,70,22.0,1
4161,369,259,1.4,35,0,110,17.0,1
4846,100,56,6.5,1,0,44,1.0,1
4352,17,56,6.5,4,39,0,40.0,0
2532,651,594,0.6,59,0,57,3.0,1
3149,16,552,0.7,13,40,0,558.0,0
4756,112,104,3.5,40,0,8,3.0,1
3265,10,56,6.5,53,46,0,31.0,0
2279,253,194,1.9,21,0,59,24.0,1
3713,7,82,4.5,18,49,0,,0
2181,100,82,4.5,20,0,18,,0
1193,10,184,2.0,4,46,0,171.0,0
1379,168,117,3.1,32,0,51,1.0,1
1234,16,56,6.5,27,40,0,,0
3100,72,69,5.3,25,0,3,1.0,1
3760,76,152,2.4,7,0,0,,0
1678,79,135,2.7,45,0,0,,0
1619,17,111,3.3,30,39,0,81.0,0
3954,76,189,1.9,23,0,0,,0
2998,25,67,5.4,29,31,0,20.0,1
3699,47,103,3.5,57,9,0,44.0,0
2663,1,56,6.5,57,55,0,28.0,1
4554,16,62,5.9,21,40,0,39.0,0
3225,212,165,2.2,33,0,47,16.0,1
3103,80,65,5.6,18,0,15,3.0,1
1423,25,61,6.0,27,31,0,35.0,0
2902,43,56,6.5,14,13,0,5.0,1
4983,303,200,1.8,40,0,103,,0
1176,35,139,2.6,54,21,0,,0
4359,181,174,2.1,31,0,7,4.0,1
3641,44,56,6.5,42,12,0,14.0,1
4444,59,79,4.6,8,0,0,,0
3476,34,71,5.1,3,22,0,,0
1212,52,71,5.1,35,4,0,5.0,1
4535,48,56,6.5,38,8,0,5.0,1
4398,32,68,5.4,11,24,0,25.0,1
3948,90,177,2.1,36,0,0,,0
3431,76,56,6.5,52,0,20,10.0,1
1171,537,373,1.0,48,0,164,,0
3216,9,132,2.8,43,47,0,,0
2632,107,87,4.2,52,0,20,,0
3782,181,185,2.0,34,0,0,1.0,1
1340,6,56,6.5,23,50,0,,0
2218,28,56,6.5,5,28,0,36.0,0
1969,3,81,4.5,30,53,0,,0
4964,4,268,1.4,37,52,0,,0
4018,122,86,4.2,16,0,36,6.0,1
1149,71,129,2.8,14,0,0,52.0,0
1400,48,56,6.5,7,8,0,,0
4313,141,132,2.8,53,0,9,,0
2624,63,344,1.1,33,0,0,257.0,0
1872,175,199,1.8,2,0,0,,0
3011,65,84,4.3,46,0,0,25.0,1
1689,160,154,2.4,5,0,6,,0
2747,156,142,2.6,45,0,14,1.0,1
3013,160,134,2.7,45,0,26,24.0,1
1158,14,219,1.7,39,42,0,170.0,0
3956,275,217,1.7,15,0,58,25.0,1
3098,58,81,4.5,42,0,0,37.0,0
2783,115,150,2.4,2,0,0,81.0,0
4872,64,66,5.5,24,0,0,9.0,1
3920,68,56,6.5,29,0,12,27.0,1
1019,16,72,5.1,29,40,0,57.0,0
3223,57,84,4.3,21,0,0,47.0,0
1973,38,56,6.5,25,18,0,27.0,1
3939,172,179,2.0,22,0,0,27.0,1
1071,50,56,6.5,19,6,0,4.0,1
4015,626,730,0.5,13,0,0,99.0,0
3789,336,299,1.2,38,0,37,15.0,1
3011,16,73,5.0,57,40,0,59.0,0
3377,95,90,4.1,33,0,5,10.0,1
4704,96,114,3.2,33,0,0,17.0,1
1999,23,56,6.5,56,33,0,,0
2677,43,105,3.5,12,13,0,39.0,0
1061,53,80,4.6,46,3,0,44.0,0
3226,118,83,4.4,23,0,35,2.0,1
2741,61,104,3.5,59,0,0,43.0,0
4198,8,56,6.5,29,48,0,,0
2733,54,92,4.0,29,2,0,27.0,1
4169,148,102,3.6,43,0,46,22.0,1
1126,57,99,3.7,1,0,0,53.0,0
4664,89,75,4.9,24,0,14,,0
4476,155,223,1.6,5,0,0,71.0,0
3556,10,67,5.4,57,46,0,,0
4814,36,107,3.4,35,20,0,63.0,0
2883,118,254,1.4,45,0,0,137.0,0
2829,58,84,4.3,5,0,0,37.0,0
2166,50,106,3.4,13,6,0,64.0,0
4619,89,83,4.4,32,0,6,,0
3787,211,242,1.5,55,0,0,28.0,1
1008,82,73,5.0,42,0,9,2.0,1
3795,271,251,1.5,27,0,20,17.0,1
3786,75,82,4.5,24,0,0,16.0,1
2338,83,56,6.5,3,0,27,16.0,1
2260,76,155,2.4,1,0,0,68.0,0
4409,74,70,5.2,29,0,4,19.0,1
2845,165,147,2.5,45,0,18,17.0,1
1144,14,56,6.5,22,42,0,,0
3641,38,90,4.1,5,18,0,41.0,0
4587,86,62,5.9,43,0,24,7.0,1
3040,56,56,6.5,21,0,0,19.0,1
2007,10,57,6.4,59,46,0,16.0,1
2619,78,56,6.5,12,0,22,3.0,1
2548,52,86,4.2,28,4,0,25.0,1
2994,5,56,6.5,11,51,0,37.0,0
1626,82,115,3.2,15,0,0,1.0,1
2322,10,268,1.4,38,46,0,249.0,0
1475,118,112,3.3,35,0,6,26.0,1
3311,42,171,2.1,48,14,0,106.0,0
3794,233,216,1.7,45,0,17,,0
1403,148,242,1.5,16,0,0,,0
1122,462,401,0.9,37,0,61,2.0,1
2233,42,60,6.1,15,14,0,,0
1198,11,56,6.5,32,45,0,,0
4388,158,168,2.2,58,0,0,6.0,1
1555,40,158,2.3,59,16,0,,0
2504,114,167,2.2,16,0,0,52.0,0
2202,444,408,0.9,33,0,36,24.0,1
4513,31,90,4.1,40,25,0,41.0,0
4530,162,126,2.9,57,0,36,12.0,1
4967,7,56,6.5,20,49,0,48.0,0
2140,750,496,0.7,37,0,254,12.0,1
3806,55,68,5.4,39,1,0,34.0,0
2437,34,70,5.2,32,22,0,22.0,1
2890,29,68,5.4,10,27,0,47.0,0
4564,46,56,6.5,16,10,0,2.0,1
4411,37,56,6.5,5,19,0,45.0,0
1612,50,59,6.2,20,6,0,10.0,1
4593,21,56,6.5,56,35,0,64.0,0
4805,7,56,6.5,27,49,0,61.0,0
1401,292,428,0.9,43,0,0,123.0,0
3427,160,162,2.3,54,0,0,13.0,1
1280,224,188,1.9,50,0,36,22.0,1
4551,99,230,1.6,59,0,0,,0
2638,68,390,0.9,20,0,0,313.0,0
1161,2,56,6.5,13,54,0,,0
1043,3,56,6.5,19,53,0,55.0,0
3293,65,56,6.5,44,0,9,,0
2502,6,61,6.0,50,50,0,70.0,0
3523,52,70,5.2,15,4,0,24.0,1
2625,61,62,5.9,38,0,0,16.0,1
3923,19,107,3.4,27,37,0,87.0,0
4267,97,92,4.0,42,0,5,,0
4242,22,56,6.5,17,34,0,,0
2939,3,56,6.5,10,53,0,45.0,0
2351,1,56,6.5,36,55,0,,0
2793,22,58,6.3,40,34,0,21.0,1
3161,103,73,5.0,5,0,30,17.0,1
3545,51,56,6.5,51,5,0,18.0,1
4226,8,60,6.1,50,48,0,52.0,0
2825,41,56,6.5,48,15,0,47.0,0
1822,34,81,4.5,27,22,0,61.0,0
4235,39,56,6.5,59,17,0,14.0,1
1468,46,56,6.5,54,10,0,,0
2991,38,56,6.5,28,18,0,13.0,1
3262,27,79,4.6,4,29,0,42.0,0
3666,63,56,6.5,7,0,7,27.0,1
3887,47,185,2.0,8,9,0,,0
3116,50,124,2.9,15,6,0,49.0,0
2127,37,85,4.3,41,19,0,17.0,1
1320,41,56,6.5,29,15,0,27.0,1
2917,114,122,3.0,39,0,0,,0
4668,186,156,2.3,9,0,30,,0
1939,78,100,3.6,20,0,0,,0
3346,142,324,1.1,1,0,0,219.0,0
4145,34,130,2.8,7,22,0,99.0,0
2473,178,186,2.0,34,0,0,33.0,0
3324,14,100,3.6,47,42,0,,0
1444,217,154,2.4,10,0,63,28.0,1
1140,31,56,6.5,59,25,0,,0
4179,132,62,5.9,41,0,70,14.0,1
1881,98,119,3.1,48,0,0,20.0,1
2525,65,118,3.1,6,0,0,71.0,0
2051,59,135,2.7,25,0,0,,0
1157,315,217,1.7,12,0,98,26.0,1
4153,100,56,6.5,40,0,44,27.0,1
2129,44,56,6.5,41,12,0,1.0,1
2665,125,108,3.4,39,0,17,4.0,1
1825,52,56,6.5,14,4,0,15.0,1
2234,1014,730,0.5,11,0,284,,0
2017,38,135,2.7,12,18,0,111.0,0
3068,90,84,4.3,19,0,6,8.0,1
2369,40,59,6.2,42,16,0,,0
2197,34,61,6.0,28,22,0,28.0,1
3264,113,92,4.0,53,0,21,,0
1850,43,98,3.7,19,13,0,84.0,0
3584,19,62,5.9,29,37,0,36.0,0
1488,43,72,5.1,45,13,0,,0
3360,304,263,1.4,35,0,41,8.0,1
3707,129,272,1.3,23,0,0,,0
4065,19,110,3.3,16,37,0,,0
3821,68,56,6.5,54,0,12,,0
4857,103,138,2.6,37,0,0,49.0,0
3736,301,312,1.2,21,0,0,,0
1977,24,269,1.4,59,32,0,235.0,0
4987,143,161,2.3,40,0,0,41.0,0
1870,416,280,1.3,1,0,136,23.0,1
1161,31,93,3.9,46,25,0,,0
