donor_id,country_code,zone_id,center_distance_km,travel_time_min,transport_capacity_slots,transfer_cost_usd,route_feasibility_flag,cold_chain_quality_score,area_deprivation_index,area_education_index,area_language_mix
63595,BR,BR-Z069,7.73,30,19,9.31,1,0.939,9,0.152,0.208
63596,UG,UG-Z036,7.09,20,48,13.23,1,0.947,3,0.751,0.418
63597,UG,UG-Z081,10.38,32,35,11.41,1,0.938,6,0.46,0.267
63598,JP,JP-Z065,2.99,12,17,9.92,1,0.986,6,0.582,0.152
63599,UG,UG-Z057,28.1,120,17,19.8,1,0.738,4,0.566,0.38
63600,BR,BR-Z012,2.11,9,29,8.09,1,0.997,7,0.405,0.121
63601,DE,DE-Z014,5.75,21,15,11.63,1,0.971,4,0.646,0.126
63602,IN,IN-Z034,9.55,43,24,12.75,1,0.941,4,0.77,0.708
63603,CN,CN-Z081,5.87,16,6,10.61,1,0.995,8,0.407,0.098
63604,UG,UG-Z053,3.89,14,19,8.99,1,0.968,8,0.345,0.715
63605,IN,IN-Z073,4.53,20,24,10.74,1,0.973,2,0.857,0.192
63606,UG,UG-Z005,3.72,13,8,11.03,0,0.999,9,0.287,0.379
63607,TR,TR-Z009,11.74,47,32,13.59,1,0.992,9,0.313,0.441
63608,DE,DE-Z030,8.31,25,47,10.49,1,0.941,6,0.642,0.249
63609,CN,CN-Z041,5.54,14,12,8.83,1,0.998,7,0.427,0.047
63610,DE,DE-Z099,12.72,48,12,15.55,1,0.928,7,0.391,0.165
63611,TR,TR-Z018,17.47,47,35,14.72,1,0.993,1,0.99,0.145
63612,DE,DE-Z044,4.67,14,22,9.56,1,0.977,2,0.841,0.216
63613,JP,JP-Z085,1.97,5,20,10.22,1,0.988,1,0.927,0.051
63614,IN,IN-Z003,2.81,13,37,8.87,1,0.998,10,0.209,0.477
63615,IN,IN-Z014,5.45,12,38,9.41,1,0.966,8,0.332,0.292
63616,UG,UG-Z011,29.01,65,9,22.92,0,0.712,2,0.797,0.365
63617,TR,TR-Z089,4.52,9,21,8.85,1,0.965,3,0.789,0.285
63618,MX,MX-Z037,6.78,29,35,13.17,1,0.932,9,0.294,0.268
63619,BR,BR-Z010,6.86,24,7,13.09,1,0.962,10,0.267,0.387
63620,DE,DE-Z085,9.58,28,38,13.66,1,0.996,1,0.912,0.114
63621,MX,MX-Z016,2.53,6,14,7.1,1,0.977,8,0.32,0.293
63622,CN,CN-Z038,10.46,23,18,12.59,1,0.901,3,0.755,0.418
63623,US,US-Z032,13.18,52,41,14.04,1,0.899,9,0.338,0.214
63624,BR,BR-Z004,20.46,81,17,17.42,1,0.841,3,0.771,0.623
63625,UG,UG-Z001,13.94,30,18,13.69,1,0.903,3,0.649,0.275
63626,CN,CN-Z052,6.96,14,14,10.49,1,0.969,9,0.212,0.388
63627,US,US-Z051,1.48,3,34,9.99,1,0.992,1,0.914,0.103
63628,TR,TR-Z074,3.52,14,14,10.13,1,0.982,8,0.317,0.358
63629,BR,BR-Z072,6.6,18,27,9.41,1,0.98,4,0.737,0.147
63630,DE,DE-Z032,9.33,27,28,11.05,1,0.971,10,0.186,0.376
63631,US,US-Z055,5.46,21,35,10.02,1,0.982,8,0.344,0.191
63632,JP,JP-Z052,8.24,31,43,12.53,1,0.99,1,0.964,0.604
63633,DE,DE-Z067,16.29,33,32,17.19,1,0.907,2,0.809,0.263
63634,UG,UG-Z048,25.5,84,13,20.26,1,0.835,1,1.0,0.15
63635,JP,JP-Z053,6.56,20,34,9.12,1,0.947,1,0.887,0.353
63636,UG,UG-Z031,6.85,28,47,12.09,1,0.963,10,0.133,0.291
63637,UG,UG-Z087,25.5,115,6,19.35,1,0.989,8,0.324,0.303
63638,MX,MX-Z037,5.52,19,6,12.17,0,0.966,9,0.322,0.41
63639,TR,TR-Z072,4.19,12,32,12.04,1,0.968,1,0.924,0.11
63640,JP,JP-Z046,3.83,16,14,11.41,1,0.965,10,0.238,0.297
63641,DE,DE-Z042,12.33,25,41,15.52,1,0.894,2,0.833,0.366
63642,JP,JP-Z064,45.84,105,40,29.04,1,0.976,4,0.72,0.615
63643,UG,UG-Z093,2.55,5,42,9.7,1,0.983,1,0.912,0.262
63644,BR,BR-Z060,8.59,22,32,10.57,1,0.993,9,0.201,0.277
63645,TR,TR-Z048,4.75,17,46,10.32,1,0.995,9,0.232,0.431
63646,JP,JP-Z033,18.42,51,43,18.85,1,0.87,3,0.792,0.092
63647,MX,MX-Z089,6.55,15,32,9.03,1,0.938,1,0.921,0.146
63648,UG,UG-Z048,5.85,27,7,11.97,1,0.969,4,0.729,0.284
63649,JP,JP-Z002,8.93,19,10,11.1,1,0.957,8,0.302,0.185
63650,IN,IN-Z005,14.92,67,9,12.65,1,0.856,1,0.899,0.442
63651,DE,DE-Z014,17.32,74,30,13.69,1,0.855,6,0.554,0.091
63652,IN,IN-Z035,2.38,6,23,9.79,1,0.978,7,0.463,0.534
63653,DE,DE-Z014,2.26,8,16,6.98,1,0.999,3,0.734,0.484
63654,MX,MX-Z019,10.85,53,6,12.31,1,0.904,9,0.253,0.396
63655,MX,MX-Z080,8.03,30,43,13.36,1,0.967,2,0.871,0.265
63656,UG,UG-Z082,3.79,12,35,8.58,1,0.987,4,0.723,0.485
63657,JP,JP-Z002,9.18,28,30,13.22,1,0.997,4,0.641,0.238
63658,CN,CN-Z067,9.01,42,42,10.77,1,0.97,10,0.149,0.258
63659,US,US-Z071,2.72,9,39,10.17,1,0.994,9,0.312,0.342
63660,DE,DE-Z012,7.53,16,16,10.61,1,0.98,1,0.918,0.039
63661,BR,BR-Z052,11.35,43,23,14.46,1,0.988,1,0.831,0.315
63662,JP,JP-Z080,6.71,20,26,8.88,1,0.995,5,0.572,0.207
63663,BR,BR-Z018,11.41,52,48,13.94,1,0.991,7,0.478,0.09
63664,MX,MX-Z035,45.99,106,38,31.93,1,0.922,4,0.64,0.615
63665,BR,BR-Z056,4.42,18,48,11.2,1,0.999,4,0.634,0.264
63666,JP,JP-Z032,6.75,20,29,12.99,1,0.948,10,0.176,0.237
63667,UG,UG-Z074,1.95,5,45,7.04,1,0.984,2,0.882,0.335
63668,BR,BR-Z033,16.7,42,20,15.02,1,0.89,9,0.235,0.23
63669,DE,DE-Z016,8.57,21,16,11.21,1,0.937,2,0.824,0.167
63670,IN,IN-Z087,22.63,91,44,19.05,1,0.891,3,0.748,0.516
63671,IN,IN-Z030,19.11,73,9,19.36,1,0.913,3,0.751,0.209
63672,DE,DE-Z046,16.68,50,22,17.92,1,0.881,10,0.122,0.423
63673,BR,BR-Z072,6.43,21,30,10.12,1,0.97,2,0.824,0.074
63674,IN,IN-Z065,10.7,21,40,14.66,1,0.931,10,0.197,0.493
63675,US,US-Z073,42.94,173,10,29.56,1,0.848,2,0.749,0.302
63676,MX,MX-Z097,8.54,33,5,13.01,1,0.956,10,0.181,0.51
63677,BR,BR-Z080,29.2,103,46,19.66,1,0.762,3,0.748,0.209
63678,JP,JP-Z004,1.86,6,18,6.94,1,0.992,5,0.534,0.12
63679,UG,UG-Z007,14.94,32,9,16.03,1,0.965,4,0.692,0.249
63680,UG,UG-Z094,7.11,27,46,11.08,1,0.989,4,0.675,0.123
63681,IN,IN-Z067,11.74,27,21,12.38,1,0.997,6,0.537,0.256
63682,MX,MX-Z054,10.88,44,16,14.74,1,0.952,5,0.555,0.141
63683,US,US-Z071,9.46,28,10,10.93,1,0.907,5,0.629,0.332
63684,JP,JP-Z090,1.1,5,19,10.52,1,0.991,8,0.318,0.424
63685,MX,MX-Z024,25.38,80,37,17.79,0,0.838,10,0.231,0.244
63686,CN,CN-Z080,6.0,19,29,10.51,1,0.953,10,0.188,0.021
63687,US,US-Z034,11.51,55,11,13.41,1,0.96,9,0.243,0.455
63688,MX,MX-Z062,3.8,12,16,7.79,1,0.989,7,0.385,0.373
63689,BR,BR-Z072,5.16,14,31,7.97,1,0.949,3,0.8,0.606
63690,JP,JP-Z057,10.5,43,21,11.66,1,0.911,2,0.831,0.131
63691,UG,UG-Z031,16.43,64,20,16.39,1,0.926,5,0.627,0.345
63692,US,US-Z085,3.86,13,34,10.7,1,0.978,10,0.174,0.358
63693,DE,DE-Z011,0.92,3,5,8.72,1,1.0,8,0.246,0.231
63694,TR,TR-Z030,14.31,33,41,15.03,1,0.89,8,0.269,0.799
63695,BR,BR-Z094,10.11,38,33,10.84,1,0.928,4,0.752,0.254
63696,US,US-Z011,14.49,66,31,13.7,1,0.92,7,0.428,0.57
63697,BR,BR-Z052,35.67,108,45,26.45,1,0.88,5,0.582,0.292
63698,BR,BR-Z076,3.13,9,11,8.58,1,0.981,5,0.673,0.242
63699,UG,UG-Z090,14.32,33,49,17.11,1,0.998,3,0.682,0.113
63700,UG,UG-Z062,19.84,67,37,17.76,1,0.84,6,0.469,0.111
63701,TR,TR-Z028,13.02,31,7,11.83,1,0.977,9,0.263,0.195
63702,US,US-Z073,26.0,128,45,22.68,1,0.887,10,0.193,0.422
63703,BR,BR-Z074,2.48,9,38,8.75,1,0.98,5,0.669,0.207
63704,CN,CN-Z015,13.82,34,8,16.79,1,0.904,6,0.441,0.145
63705,UG,UG-Z032,14.55,43,35,13.38,1,0.943,5,0.645,0.221
63706,TR,TR-Z076,4.54,14,5,8.56,1,0.968,5,0.614,0.209
63707,US,US-Z017,5.67,22,14,8.58,1,0.944,5,0.516,0.388
63708,BR,BR-Z047,11.46,28,46,15.47,1,0.937,10,0.169,0.221
63709,UG,UG-Z073,4.34,9,29,10.57,1,0.96,3,0.808,0.482
63710,US,US-Z082,21.93,64,14,20.91,1,0.875,8,0.327,0.197
63711,TR,TR-Z058,3.91,16,28,10.22,1,0.965,7,0.417,0.671
63712,JP,JP-Z093,6.12,27,38,13.03,1,0.946,4,0.708,0.554
63713,BR,BR-Z071,1.75,4,9,9.73,1,0.986,7,0.421,0.233
63714,CN,CN-Z025,45.41,207,46,28.14,1,0.889,4,0.711,0.455
63715,US,US-Z013,7.62,21,49,12.86,1,0.979,4,0.71,0.281
63716,CN,CN-Z012,15.27,51,36,14.6,1,0.881,7,0.315,0.253
63717,US,US-Z045,2.72,10,23,9.82,1,0.989,1,0.903,0.141
63718,IN,IN-Z035,6.86,27,17,9.53,1,0.958,2,0.786,0.106
63719,CN,CN-Z086,6.83,31,10,12.29,1,0.983,2,0.851,0.311
63720,IN,IN-Z079,9.06,32,18,10.14,1,0.977,9,0.24,0.556
63721,US,US-Z007,18.61,54,16,17.68,1,0.959,4,0.635,0.307
63722,UG,UG-Z070,4.61,9,9,11.52,1,0.959,1,0.91,0.123
63723,US,US-Z045,6.02,24,31,9.93,1,0.976,9,0.307,0.641
63724,MX,MX-Z062,13.79,40,14,12.82,1,0.952,7,0.36,0.542
63725,CN,CN-Z049,9.77,42,17,9.9,1,0.949,1,1.0,0.229
63726,TR,TR-Z070,7.02,24,39,13.25,1,0.977,5,0.627,0.204
63727,DE,DE-Z083,5.08,18,11,8.62,1,0.956,9,0.304,0.414
63728,MX,MX-Z097,4.2,17,10,10.68,1,0.963,10,0.166,0.54
63729,TR,TR-Z005,13.06,61,6,11.9,1,0.876,10,0.205,0.397
63730,BR,BR-Z047,6.83,14,33,12.06,1,0.94,5,0.62,0.242
63731,UG,UG-Z097,2.73,9,10,9.63,1,0.992,5,0.636,0.46
63732,TR,TR-Z021,4.18,11,5,11.47,1,0.996,6,0.563,0.072
63733,CN,CN-Z079,13.18,51,19,13.22,1,0.889,7,0.36,0.192
63734,IN,IN-Z027,10.1,40,24,13.63,1,0.963,2,0.883,0.29
63735,UG,UG-Z094,10.6,24,20,15.01,1,0.903,4,0.65,0.45
63736,TR,TR-Z005,4.87,14,46,12.2,1,0.984,1,0.928,0.679
63737,MX,MX-Z023,8.16,19,41,10.19,1,0.965,3,0.856,0.262
63738,TR,TR-Z046,11.81,26,24,15.71,1,0.9,5,0.546,0.146
63739,MX,MX-Z041,8.63,19,15,9.43,1,0.917,9,0.285,0.425
63740,DE,DE-Z085,34.15,115,48,24.62,1,0.885,3,0.695,0.509
63741,CN,CN-Z065,42.62,183,28,30.85,1,0.576,7,0.402,0.5
63742,BR,BR-Z073,10.65,33,23,12.06,1,0.897,10,0.149,0.125
63743,DE,DE-Z055,3.08,8,21,8.16,1,0.977,7,0.388,0.654
63744,UG,UG-Z098,11.96,26,32,12.34,0,0.976,6,0.587,0.341
63745,BR,BR-Z096,8.21,25,28,11.11,1,0.971,3,0.7,0.684
63746,MX,MX-Z048,7.19,22,40,12.55,1,0.958,5,0.561,0.142
63747,US,US-Z070,8.26,39,30,13.24,1,0.946,8,0.342,0.159
63748,CN,CN-Z087,1.53,5,28,10.27,1,0.991,10,0.168,0.084
63749,TR,TR-Z039,2.5,8,17,10.32,1,0.986,3,0.685,0.39
63750,TR,TR-Z080,6.69,33,13,12.04,1,0.995,2,0.845,0.161
63751,MX,MX-Z017,8.78,42,7,13.5,1,0.948,4,0.646,0.221
63752,US,US-Z014,10.66,44,37,13.45,1,0.953,3,0.76,0.412
63753,JP,JP-Z015,2.89,9,11,9.45,1,0.973,4,0.6,0.251
63754,JP,JP-Z042,8.39,26,42,12.26,1,0.98,1,0.923,0.226
63755,US,US-Z068,6.67,16,10,10.89,1,0.949,2,0.828,0.096
63756,MX,MX-Z042,6.12,21,23,12.18,1,0.981,7,0.437,0.381
63757,BR,BR-Z090,17.78,54,12,18.73,1,0.864,6,0.552,0.392
63758,MX,MX-Z070,11.86,40,46,13.39,1,0.94,8,0.329,0.293
63759,BR,BR-Z090,17.34,74,33,15.21,1,0.866,2,0.831,0.657
63760,CN,CN-Z096,2.28,5,36,8.38,1,0.979,8,0.364,0.318
63761,MX,MX-Z019,5.03,14,25,8.31,1,0.975,10,0.231,0.356
63762,IN,IN-Z050,5.19,23,12,7.96,1,0.992,5,0.629,0.14
63763,US,US-Z038,8.05,31,26,13.51,1,0.954,8,0.312,0.332
63764,CN,CN-Z023,7.3,35,47,10.0,1,0.977,2,0.807,0.289
63765,CN,CN-Z010,1.43,3,30,10.46,1,0.998,3,0.62,0.444
63766,TR,TR-Z046,1.7,4,17,10.63,1,0.991,8,0.282,0.176
63767,JP,JP-Z061,6.21,20,34,11.79,1,0.99,4,0.637,0.228
63768,JP,JP-Z014,16.66,75,26,15.52,1,0.973,3,0.747,0.305
63769,DE,DE-Z074,8.21,24,34,11.08,1,0.936,5,0.566,0.231
63770,MX,MX-Z093,4.16,16,21,8.24,1,0.963,10,0.237,0.265
63771,DE,DE-Z009,33.1,69,10,26.1,1,0.763,2,0.89,0.203
63772,UG,UG-Z022,7.15,33,23,9.58,1,0.937,5,0.557,0.323
63773,IN,IN-Z068,18.32,81,34,16.32,1,0.976,6,0.586,0.298
63774,TR,TR-Z089,6.48,25,20,8.67,1,0.937,4,0.69,0.235
63775,UG,UG-Z017,17.87,39,12,18.05,1,0.885,6,0.563,0.354
63776,DE,DE-Z050,4.28,16,16,11.2,1,0.976,7,0.421,0.135
63777,DE,DE-Z034,7.19,25,27,11.71,1,0.951,5,0.586,0.277
63778,IN,IN-Z040,7.2,28,36,9.55,1,0.95,9,0.139,0.301
63779,UG,UG-Z069,22.29,88,34,17.57,1,0.926,4,0.699,0.322
63780,UG,UG-Z081,17.07,78,23,14.58,1,0.859,4,0.672,0.095
63781,UG,UG-Z014,7.81,24,36,10.34,1,0.971,7,0.415,0.044
63782,BR,BR-Z009,4.73,21,40,9.17,1,0.962,3,0.841,0.515
63783,CN,CN-Z025,3.36,7,13,7.3,1,0.981,6,0.48,0.016
63784,DE,DE-Z092,5.91,14,18,11.54,1,0.987,9,0.244,0.211
63785,CN,CN-Z065,1.31,3,38,8.42,1,0.991,3,0.786,0.424
63786,IN,IN-Z070,13.8,58,14,12.07,0,0.93,4,0.695,0.601
63787,JP,JP-Z004,7.72,23,26,13.78,1,0.968,6,0.585,0.656
63788,JP,JP-Z018,22.49,86,37,20.84,1,0.812,8,0.396,0.169
63789,TR,TR-Z099,13.18,57,14,15.82,1,0.893,10,0.221,0.078
63790,MX,MX-Z016,13.92,47,24,14.45,1,0.96,6,0.546,0.252
63791,JP,JP-Z069,0.53,1,33,5.83,1,0.998,9,0.264,0.556
63792,BR,BR-Z004,8.94,21,8,11.54,1,0.924,5,0.675,0.195
63793,CN,CN-Z062,4.68,14,36,12.32,1,0.996,9,0.195,0.177
63794,UG,UG-Z075,8.92,19,49,10.05,1,0.995,8,0.318,0.338
63795,JP,JP-Z080,13.93,50,34,16.84,1,0.904,5,0.555,0.133
63796,UG,UG-Z023,10.07,21,42,14.84,1,0.904,9,0.341,0.103
63797,DE,DE-Z051,6.59,27,45,12.12,1,0.997,9,0.2,0.223
63798,BR,BR-Z068,2.64,5,49,7.37,1,0.984,8,0.322,0.194
63799,TR,TR-Z021,3.95,18,26,7.91,1,0.961,1,0.854,0.313
63800,TR,TR-Z098,7.62,25,30,12.35,1,0.958,3,0.808,0.4
63801,CN,CN-Z090,4.69,15,8,10.98,1,0.955,5,0.553,0.575
63802,DE,DE-Z027,1.65,7,47,5.87,1,0.986,7,0.43,0.228
63803,CN,CN-Z012,4.84,9,8,8.92,1,0.964,8,0.298,0.392
63804,TR,TR-Z020,4.68,21,32,11.42,1,0.959,5,0.572,0.33
63805,US,US-Z045,11.83,38,20,11.71,1,0.945,9,0.249,0.117
63806,UG,UG-Z045,3.15,10,32,7.35,1,0.983,4,0.688,0.21
63807,IN,IN-Z037,7.38,17,19,12.36,1,0.958,2,0.869,0.13
63808,TR,TR-Z040,6.41,19,7,10.8,1,0.982,2,0.954,0.401
63809,UG,UG-Z088,14.78,44,36,13.78,1,0.921,2,0.822,0.298
63810,UG,UG-Z019,7.71,19,42,9.66,1,0.973,3,0.717,0.288
63811,UG,UG-Z018,8.0,22,15,11.31,1,0.959,9,0.146,0.197
63812,UG,UG-Z006,7.5,24,10,9.26,1,0.947,9,0.302,0.242
63813,JP,JP-Z015,15.72,35,39,14.91,1,0.844,1,0.91,0.121
63814,MX,MX-Z089,7.78,22,25,11.03,1,0.922,5,0.628,0.252
63815,UG,UG-Z050,24.64,93,46,18.97,1,0.85,6,0.443,0.072
63816,TR,TR-Z064,7.0,16,19,12.67,1,0.98,10,0.147,0.125
63817,IN,IN-Z098,7.65,18,24,11.79,1,0.989,5,0.63,0.042
63818,IN,IN-Z033,9.2,43,10,10.98,1,0.915,7,0.426,0.223
63819,DE,DE-Z027,15.27,39,14,13.38,1,0.893,8,0.362,0.565
63820,DE,DE-Z073,7.02,16,7,12.08,1,0.992,7,0.413,0.067
63821,BR,BR-Z097,5.46,13,19,8.15,1,0.962,7,0.426,0.107
63822,US,US-Z059,4.26,11,17,11.0,1,0.992,8,0.225,0.412
63823,JP,JP-Z017,11.65,41,27,14.47,1,0.897,5,0.537,0.254
63824,UG,UG-Z067,4.16,18,31,11.04,1,0.991,1,0.955,0.332
63825,UG,UG-Z094,10.49,25,22,13.28,0,0.921,10,0.171,0.233
63826,CN,CN-Z040,4.83,21,30,10.37,1,0.963,9,0.167,0.258
63827,IN,IN-Z016,3.7,11,34,9.35,1,0.965,1,0.856,0.139
63828,US,US-Z021,12.38,53,25,13.4,1,0.922,8,0.442,0.285
63829,IN,IN-Z043,5.9,18,11,11.38,0,0.941,2,0.865,0.274
63830,BR,BR-Z039,1.3,5,42,10.38,1,0.988,7,0.452,0.469
63831,TR,TR-Z054,10.14,41,44,14.18,1,0.916,6,0.387,0.227
63832,MX,MX-Z073,4.47,18,37,10.95,1,0.988,8,0.239,0.336
63833,IN,IN-Z070,10.24,43,11,10.26,1,0.921,4,0.608,0.408
63834,CN,CN-Z094,22.15,61,12,17.37,0,0.799,7,0.397,0.345
63835,MX,MX-Z046,2.61,7,19,9.47,0,0.996,7,0.438,0.283
63836,DE,DE-Z046,5.35,23,37,10.96,1,0.953,9,0.209,0.262
63837,IN,IN-Z088,2.68,11,40,10.41,1,0.988,8,0.449,0.249
63838,DE,DE-Z010,21.21,88,12,20.2,1,0.854,4,0.563,0.247
63839,TR,TR-Z054,23.0,90,47,21.12,1,0.906,3,0.755,0.726
63840,UG,UG-Z034,3.63,13,42,10.95,1,0.995,9,0.241,0.191
63841,IN,IN-Z032,4.44,14,46,8.26,1,0.969,3,0.714,0.486
63842,JP,JP-Z090,2.16,8,43,6.3,1,0.991,2,0.817,0.067
63843,MX,MX-Z057,17.03,35,9,15.65,1,0.975,5,0.597,0.135
63844,DE,DE-Z028,19.79,62,32,18.06,1,0.845,1,0.983,0.072
63845,JP,JP-Z005,4.78,19,44,8.69,1,0.969,2,0.918,0.224
63846,CN,CN-Z067,6.77,17,39,10.95,1,0.999,3,0.779,0.134
63847,UG,UG-Z071,11.71,30,48,11.41,1,0.899,2,0.769,0.12
63848,BR,BR-Z086,1.51,3,26,7.8,1,0.997,2,0.893,0.225
63849,DE,DE-Z094,13.27,32,49,16.45,1,0.885,6,0.476,0.486
63850,BR,BR-Z028,27.78,56,9,19.06,1,0.978,2,0.846,0.051
63851,JP,JP-Z088,6.62,15,21,10.55,1,0.99,2,0.758,0.282
63852,MX,MX-Z025,6.47,22,21,9.07,0,0.983,6,0.497,0.411
63853,CN,CN-Z034,7.53,28,28,12.86,1,0.94,6,0.354,0.306
63854,US,US-Z027,4.22,16,12,10.89,1,0.959,4,0.688,0.453
63855,UG,UG-Z061,23.82,103,48,18.55,1,0.946,4,0.695,0.011
63856,CN,CN-Z057,3.38,11,18,10.27,1,0.988,3,0.734,0.625
63857,BR,BR-Z008,38.53,126,18,27.42,1,0.968,7,0.454,0.155
63858,JP,JP-Z043,3.96,8,8,9.28,0,0.965,3,0.716,0.37
63859,MX,MX-Z096,9.84,26,5,10.42,1,0.918,5,0.658,0.139
63860,DE,DE-Z014,8.21,35,9,11.84,1,0.929,8,0.306,0.262
63861,DE,DE-Z002,2.62,12,48,7.55,1,0.986,3,0.715,0.119
63862,TR,TR-Z040,7.82,17,22,11.4,1,0.949,2,0.811,0.144
63863,IN,IN-Z024,6.22,29,25,11.76,1,0.994,7,0.418,0.381
63864,BR,BR-Z067,44.4,95,35,31.07,1,0.637,5,0.538,0.107
63865,US,US-Z001,11.83,59,35,14.92,1,0.921,7,0.353,0.463
63866,BR,BR-Z028,18.99,54,11,16.53,1,0.918,5,0.507,0.342
63867,US,US-Z026,1.66,4,40,6.91,1,0.999,4,0.633,0.224
63868,UG,UG-Z089,19.86,68,31,15.38,1,0.814,4,0.689,0.323
63869,UG,UG-Z027,2.64,6,31,7.7,1,0.978,1,0.898,0.146
63870,UG,UG-Z010,3.66,16,40,7.29,1,0.977,8,0.425,0.302
63871,BR,BR-Z059,10.12,37,15,11.84,1,0.911,6,0.449,0.37
63872,MX,MX-Z059,13.11,65,38,16.05,1,0.992,3,0.732,0.343
63873,DE,DE-Z040,13.71,47,46,16.37,1,0.973,1,0.919,0.402
63874,DE,DE-Z088,4.8,15,40,12.08,1,0.993,3,0.766,0.319
63875,JP,JP-Z032,37.44,181,9,25.08,1,0.909,10,0.127,0.222
63876,CN,CN-Z011,2.9,10,5,8.84,1,0.975,2,0.803,0.154
63877,US,US-Z001,3.31,14,29,9.42,1,0.984,7,0.427,0.264
63878,US,US-Z066,14.46,55,35,14.47,1,0.935,2,0.763,0.077
63879,BR,BR-Z015,5.22,19,25,11.67,1,0.961,6,0.487,0.188
63880,IN,IN-Z072,14.19,64,33,16.48,1,0.923,1,0.971,0.505
63881,UG,UG-Z013,2.74,9,49,9.41,1,0.973,7,0.414,0.305
63882,CN,CN-Z026,8.03,20,14,10.72,1,0.964,10,0.216,0.431
63883,MX,MX-Z034,15.71,59,20,16.16,1,0.96,5,0.629,0.377
63884,UG,UG-Z088,5.57,15,46,11.17,0,0.996,5,0.557,0.443
63885,IN,IN-Z001,9.84,40,36,11.67,1,0.927,6,0.507,0.652
63886,IN,IN-Z005,68.9,203,12,42.96,1,0.504,7,0.472,0.4
63887,US,US-Z041,2.83,13,15,8.39,1,0.983,2,0.915,0.277
63888,CN,CN-Z041,19.95,64,30,15.48,1,0.936,2,0.839,0.543
63889,UG,UG-Z053,13.23,30,11,14.88,1,0.944,4,0.594,0.264
63890,US,US-Z019,2.43,4,8,8.28,1,0.978,9,0.259,0.243
63891,IN,IN-Z076,8.26,34,31,11.65,1,1.0,1,0.863,0.167
63892,DE,DE-Z073,4.91,20,41,10.85,1,0.988,6,0.478,0.146
63893,BR,BR-Z057,4.59,19,41,9.7,1,0.974,7,0.444,0.494
63894,UG,UG-Z002,10.8,26,22,12.42,1,0.942,9,0.294,0.241
63895,DE,DE-Z072,5.27,11,18,11.39,1,0.948,3,0.821,0.371
63896,TR,TR-Z010,7.28,20,23,9.99,1,0.958,3,0.757,0.258
63897,JP,JP-Z093,5.41,18,34,8.1,1,0.971,1,0.807,0.321
63898,DE,DE-Z087,16.33,35,47,17.62,1,0.988,10,0.213,0.338
63899,CN,CN-Z027,6.51,28,49,11.95,1,0.976,5,0.468,0.441
63900,JP,JP-Z061,3.24,13,37,8.38,1,0.986,6,0.525,0.113
63901,BR,BR-Z037,9.32,21,21,12.54,1,0.974,6,0.463,0.383
63902,BR,BR-Z080,7.87,22,45,12.69,1,0.984,6,0.577,0.408
63903,TR,TR-Z043,17.17,67,37,15.1,1,0.957,5,0.519,0.435
63904,US,US-Z061,14.98,35,40,15.6,1,0.992,9,0.334,0.407
63905,TR,TR-Z096,2.03,5,36,7.49,1,0.989,8,0.254,0.257
63906,BR,BR-Z077,3.32,10,32,11.52,1,0.989,3,0.772,0.272
63907,MX,MX-Z006,7.32,35,43,13.23,1,0.969,6,0.448,0.504
63908,IN,IN-Z062,15.73,49,25,14.29,1,0.979,3,0.739,0.238
63909,TR,TR-Z087,16.15,35,16,13.64,1,0.844,4,0.78,0.079
63910,TR,TR-Z064,17.79,84,9,17.99,1,0.83,4,0.668,0.037
63911,BR,BR-Z036,23.43,55,27,18.43,1,0.935,8,0.363,0.412
63912,BR,BR-Z060,4.34,19,43,11.57,1,0.962,2,0.774,0.408
63913,IN,IN-Z088,7.08,31,38,13.29,1,0.934,6,0.547,0.233
63914,JP,JP-Z061,4.43,20,23,8.79,1,0.981,3,0.795,0.482
63915,JP,JP-Z011,19.69,44,49,17.89,1,0.898,9,0.329,0.214
63916,UG,UG-Z094,5.94,29,11,11.29,1,0.953,6,0.529,0.273
63917,DE,DE-Z015,5.12,17,24,9.79,1,0.96,1,0.946,0.196
63918,IN,IN-Z081,1.47,5,42,6.07,1,0.993,3,0.729,0.423
63919,TR,TR-Z094,4.61,10,18,11.43,1,0.954,4,0.593,0.138
63920,IN,IN-Z022,11.28,38,18,13.1,1,0.973,1,0.965,0.069
63921,BR,BR-Z079,5.73,21,17,11.22,1,0.983,2,0.831,0.123
63922,TR,TR-Z003,1.51,3,8,7.72,0,1.0,9,0.263,0.093
63923,DE,DE-Z085,1.86,4,35,6.93,1,0.992,3,0.707,0.057
63924,DE,DE-Z053,20.33,73,9,16.84,1,0.894,6,0.51,0.239
63925,IN,IN-Z038,10.31,22,28,12.79,1,0.906,7,0.39,0.571
63926,UG,UG-Z047,8.38,18,49,13.59,1,0.923,6,0.401,0.255
63927,DE,DE-Z051,16.0,51,11,14.4,1,0.857,7,0.435,0.363
63928,BR,BR-Z051,4.44,11,7,8.31,1,0.982,5,0.601,0.326
63929,DE,DE-Z009,3.72,9,39,9.94,1,0.989,4,0.609,0.379
63930,MX,MX-Z053,33.22,93,36,26.26,1,0.72,1,0.921,0.425
63931,MX,MX-Z015,9.98,27,45,13.92,0,0.936,10,0.117,0.252
63932,BR,BR-Z022,7.91,30,22,11.11,1,0.958,6,0.503,0.13
63933,JP,JP-Z036,3.43,12,25,9.85,1,0.992,5,0.535,0.157
63934,TR,TR-Z055,4.93,18,22,10.46,1,0.994,7,0.372,0.389
